,ID,Pred
704,2018_1153_1305,0.5583194347713838
705,2018_1153_1308,0.5583277577194296
706,2018_1153_1311,0.7305533127656783
707,2018_1153_1314,0.5971804943404654
708,2018_1153_1326,0.592132483018281
709,2018_1153_1328,0.74613829977414
710,2018_1153_1344,0.6839536773830533
711,2018_1153_1345,0.5352371760986611
712,2018_1153_1348,0.5751698889236493
713,2018_1153_1351,0.634219462945084
714,2018_1153_1355,0.5713821109463706
715,2018_1153_1364,0.654981461365563
716,2018_1153_1366,0.9456154011766836
717,2018_1153_1371,0.6661471659849045
718,2018_1153_1380,1.0
719,2018_1153_1382,0.5715630252572438
720,2018_1153_1388,0.5348676414394696
721,2018_1153_1393,0.7110742031248016
722,2018_1153_1395,0.6680456979435175
723,2018_1153_1397,0.5774749954318653
724,2018_1153_1400,0.7351447946830793
725,2018_1153_1401,0.6953358270344011
726,2018_1153_1403,0.605194084997001
727,2018_1153_1418,0.5698982548817367
728,2018_1153_1436,0.5704558961990436
729,2018_1153_1437,0.5001849383345068
730,2018_1153_1438,0.4763329263774502
731,2018_1153_1439,0.6635138137626536
732,2018_1153_1447,0.6504392073871517
733,2018_1153_1452,0.6130598127271092
734,2018_1153_1455,0.5704728776626776
735,2018_1153_1457,0.7693876442193424
736,2018_1153_1460,0.6253429610148186
737,2018_1153_1462,0.5235162499625106
738,2018_1155_1166,0.5709423737916212
739,2018_1155_1181,0.4445888508234872
740,2018_1155_1190,0.5093001067860821
741,2018_1155_1195,0.5844473257900147
742,2018_1155_1196,0.5829846472035527
743,2018_1155_1199,0.5723365744674691
744,2018_1155_1211,0.38660319446161634
745,2018_1155_1217,0.6363920171105416
746,2018_1155_1222,0.4418617447375222
747,2018_1155_1242,0.42920729898730897
748,2018_1155_1243,0.5357665875268025
749,2018_1155_1246,0.4952764143616091
750,2018_1155_1257,0.599501188272889
751,2018_1155_1260,0.41724589212455176
752,2018_1155_1274,0.5102365509287635
753,2018_1155_1276,0.42807389869269086
754,2018_1155_1277,0.3936446813781701
755,2018_1155_1281,0.6019019950130609
756,2018_1155_1285,0.4681693851228549
757,2018_1155_1292,0.47825376058068486
758,2018_1155_1301,0.5532631977328742
759,2018_1155_1305,0.4403594766221835
760,2018_1155_1308,0.44036779434374435
761,2018_1155_1311,0.6279387283509775
762,2018_1155_1314,0.4799315880307707
763,2018_1155_1326,0.47470670247805735
764,2018_1155_1328,0.6465877565577522
765,2018_1155_1344,0.5739422264602962
766,2018_1155_1345,0.4175437211098498
767,2018_1155_1348,0.45733612040176963
768,2018_1155_1351,0.5190692234054792
769,2018_1155_1355,0.4534959814185796
770,2018_1155_1364,0.5416435985243016
771,2018_1155_1366,0.9154217166375469
772,2018_1155_1371,0.5539794890129259
773,2018_1155_1380,1.0
774,2018_1155_1382,0.45367907815970276
775,2018_1155_1388,0.41718250518363675
776,2018_1155_1393,0.6050517571578126
777,2018_1155_1395,0.5560908244326668
778,2018_1155_1397,0.4596799660795581
779,2018_1155_1400,0.6334013433081188
780,2018_1155_1401,0.5868933249677205
781,2018_1155_1403,0.488278973846802
782,2018_1155_1418,0.45199542766617995
783,2018_1155_1436,0.45255909276337214
784,2018_1155_1437,0.3838336167760641
785,2018_1155_1438,0.3615168332569933
786,2018_1155_1439,0.5510576533542993
787,2018_1155_1447,0.5366647530832577
788,2018_1155_1452,0.49653624658455864
789,2018_1155_1455,0.4525762624106861
790,2018_1155_1457,0.6749828054216461
791,2018_1155_1460,0.5095592295715464
792,2018_1155_1462,0.40614784127551823
793,2018_1166_1181,0.3756025025145967
794,2018_1166_1190,0.43819462325240355
795,2018_1166_1195,0.5138365245933303
796,2018_1166_1196,0.5123326899011993
797,2018_1166_1199,0.5014234190756884
798,2018_1166_1211,0.3214076638494361
799,2018_1166_1217,0.5680847897952894
800,2018_1166_1222,0.3730143626379657
801,2018_1166_1242,0.361056141828095
802,2018_1166_1243,0.46446353760102105
803,2018_1166_1246,0.42443532817487206
804,2018_1166_1257,0.5293886138052432
805,2018_1166_1260,0.3498299747633216
806,2018_1166_1274,0.4391173238677168
807,2018_1166_1276,0.3599892058974002
808,2018_1166_1277,0.32789646040508624
809,2018_1166_1281,0.5318815291230792
810,2018_1166_1285,0.398147004372268
811,2018_1166_1292,0.40787985279092936
812,2018_1166_1301,0.4820495118129315
813,2018_1166_1305,0.3715903288068088
814,2018_1166_1308,0.37159821007574956
815,2018_1166_1311,0.5591435682118724
816,2018_1166_1314,0.40950456790936873
817,2018_1166_1326,0.4044501346221831
818,2018_1166_1328,0.5789285856961917
819,2018_1166_1344,0.5030641462656124
820,2018_1166_1345,0.3501085928941673
821,2018_1166_1348,0.3877526919449012
822,2018_1166_1351,0.447844623105732
823,2018_1166_1355,0.3840832933898695
824,2018_1166_1364,0.4703508553668275
825,2018_1166_1366,0.8905147929160673
826,2018_1166_1371,0.48277324032744234
827,2018_1166_1380,1.0
828,2018_1166_1382,0.38425807006951396
829,2018_1166_1388,0.3497706824070622
830,2018_1166_1393,0.5351574437849648
831,2018_1166_1395,0.48490823708919756
832,2018_1166_1397,0.38999621116206556
833,2018_1166_1400,0.5649163946879567
834,2018_1166_1401,0.5163542079191896
835,2018_1166_1403,0.4176106328308093
836,2018_1166_1418,0.3826516011361995
837,2018_1166_1436,0.38318925815378085
838,2018_1166_1437,0.3188623506646652
839,2018_1166_1438,0.2984931348575407
840,2018_1166_1439,0.47982294215119564
841,2018_1166_1447,0.46536199375059334
842,2018_1166_1452,0.42566693532402283
843,2018_1166_1455,0.383205638239678
844,2018_1166_1457,0.6094764614990074
845,2018_1166_1460,0.43844989386954
846,2018_1166_1462,0.3394804841787544
847,2018_1181_1190,0.5645781398535193
848,2018_1181_1195,0.6372888002033031
849,2018_1181_1196,0.6358962433679725
850,2018_1181_1199,0.6257318633121715
851,2018_1181_1211,0.4405193700208886
852,2018_1181_1217,0.6861749931720731
853,2018_1181_1222,0.49723729359604335
854,2018_1181_1242,0.48437325167387546
855,2018_1181_1243,0.5904606128304072
856,2018_1181_1246,0.5507406868672869
857,2018_1181_1257,0.6515696357464635
858,2018_1181_1260,0.47214614588476633
859,2018_1181_1274,0.5654990907769425
860,2018_1181_1276,0.4832175007336101
861,2018_1181_1277,0.4478259268658893
862,2018_1181_1281,0.6538385427722283
863,2018_1181_1285,0.5237480789866447
864,2018_1181_1292,0.5338279583673015
865,2018_1181_1301,0.6074063611153049
866,2018_1181_1305,0.49571396875270374
867,2018_1181_1308,0.4957224058908705
868,2018_1181_1311,0.6782940072286974
869,2018_1181_1314,0.5355006460361373
870,2018_1181_1326,0.5302876479260044
871,2018_1181_1328,0.6956424087124579
872,2018_1181_1344,0.6272676003032035
873,2018_1181_1345,0.4724513922428293
874,2018_1181_1348,0.5128689612866286
875,2018_1181_1351,0.574166899481747
876,2018_1181_1355,0.5089998958010693
877,2018_1181_1364,0.596167117646175
878,2018_1181_1366,0.9311356306098145
879,2018_1181_1371,0.6080973333637185
880,2018_1181_1380,1.0
881,2018_1181_1382,0.5091845228302584
882,2018_1181_1388,0.4720811750059512
883,2018_1181_1393,0.656811678996913
884,2018_1181_1395,0.6101327777877953
885,2018_1181_1397,0.5152271964111119
886,2018_1181_1400,0.6833900722411465
887,2018_1181_1401,0.6396155572589398
888,2018_1181_1403,0.5438039213231528
889,2018_1181_1418,0.5074862299859378
890,2018_1181_1436,0.5080549397990265
891,2018_1181_1437,0.43763911976215286
892,2018_1181_1438,0.41429742364305494
893,2018_1181_1439,0.6052774145628911
894,2018_1181_1447,0.5913336750929565
895,2018_1181_1452,0.5519873075727133
896,2018_1181_1455,0.5080722608581674
897,2018_1181_1457,0.7217919760755831
898,2018_1181_1460,0.5648330136976433
899,2018_1181_1462,0.46074235993788826
900,2018_1190_1195,0.5753840361889241
901,2018_1190_1196,0.5739127137189638
902,2018_1190_1199,0.5632065534492003
903,2018_1190_1211,0.37781849929141165
904,2018_1190_1217,0.6277400430298848
905,2018_1190_1222,0.4327071767115132
906,2018_1190_1242,0.42011756409130196
907,2018_1190_1243,0.5265017421655658
908,2018_1190_1246,0.4859787713774556
909,2018_1190_1257,0.5905362000275409
910,2018_1190_1260,0.4082283034198986
911,2018_1190_1274,0.5009368008802668
912,2018_1190_1276,0.4189905474157237
913,2018_1190_1277,0.38480035774674004
914,2018_1190_1281,0.5929542590221283
915,2018_1190_1285,0.4589179241350856
916,2018_1190_1292,0.468978749037232
917,2018_1190_1301,0.544050372959561
918,2018_1190_1305,0.43121198656467435
919,2018_1190_1308,0.43122026463804547
920,2018_1190_1311,0.6192059675073837
921,2018_1190_1314,0.470653390058976
922,2018_1190_1326,0.46543911477096844
923,2018_1190_1328,0.6380404016347365
924,2018_1190_1344,0.564820420063383
925,2018_1190_1345,0.4085242079728024
926,2018_1190_1348,0.4481183557279143
927,2018_1190_1351,0.5097760515867027
928,2018_1190_1355,0.44429224733744854
929,2018_1190_1364,0.5323936747120936
930,2018_1190_1366,0.9124962716722683
931,2018_1190_1371,0.5447692816326822
932,2018_1190_1380,1.0
933,2018_1190_1382,0.4444746503284509
934,2018_1190_1388,0.4081653268995691
935,2018_1190_1393,0.5961273130502411
936,2018_1190_1395,0.5468885554295565
937,2018_1190_1397,0.45045417419161005
938,2018_1190_1400,0.6247201712164528
939,2018_1190_1401,0.5778448492283829
940,2018_1190_1403,0.4789880288512352
941,2018_1190_1418,0.44279747261555136
942,2018_1190_1436,0.44335894735385756
943,2018_1190_1437,0.37507337279837183
944,2018_1190_1438,0.3529741496866429
945,2018_1190_1439,0.5418370103847784
946,2018_1190_1447,0.5274020211325262
947,2018_1190_1452,0.4872377842496229
948,2018_1190_1455,0.44337605065014996
949,2018_1190_1457,0.6667682658395532
950,2018_1190_1460,0.50025921496423
951,2018_1190_1462,0.39720662116509226
952,2018_1195_1196,0.4984951381399247
953,2018_1195_1199,0.48758591649226657
954,2018_1195_1211,0.3094545644641287
955,2018_1195_1217,0.5544534582192611
956,2018_1195_1222,0.3601606513024866
957,2018_1195_1242,0.3483855325565325
958,2018_1195_1243,0.45072392940723194
959,2018_1195_1246,0.410971140944838
960,2018_1195_1257,0.5155774265989851
961,2018_1195_1260,0.3373453260264424
962,2018_1195_1274,0.42553172894433855
963,2018_1195_1276,0.3473356848957418
964,2018_1195_1277,0.3158143518937694
965,2018_1195_1281,0.51807690155239
966,2018_1195_1285,0.38495898506721643
967,2018_1195_1292,0.39458080697595393
968,2018_1195_1301,0.46824453593923854
969,2018_1195_1305,0.35875761024667074
970,2018_1195_1308,0.3587653747274577
971,2018_1195_1311,0.5454558371989123
972,2018_1195_1314,0.39618799292551304
973,2018_1195_1326,0.3911890363805607
974,2018_1195_1328,0.5653776561544
975,2018_1195_1344,0.4892257944904931
976,2018_1195_1345,0.3376191642173493
977,2018_1195_1348,0.3746946208238229
978,2018_1195_1351,0.43419804222133396
979,2018_1195_1355,0.3710738990252585
980,2018_1195_1364,0.4565855723070678
981,2018_1195_1366,0.8849994422741595
982,2018_1195_1371,0.468966304312724
983,2018_1195_1380,1.0
984,2018_1195_1382,0.3712463240447349
985,2018_1195_1388,0.3372870519637615
986,2018_1195_1393,0.521362486902749
987,2018_1195_1395,0.4710958552664662
988,2018_1195_1397,0.3769090985062995
989,2018_1195_1400,0.5512640551376774
990,2018_1195_1401,0.5025199642503336
991,2018_1195_1403,0.40421089983095376
992,2018_1195_1418,0.36966159528924303
993,2018_1195_1436,0.3701919450771233
994,2018_1195_1437,0.30696109173363595
995,2018_1195_1438,0.28703176381486106
996,2018_1195_1439,0.4660243588843491
997,2018_1195_1447,0.45161822082597397
998,2018_1195_1452,0.41219165820984693
999,2018_1195_1455,0.370208103035576
1000,2018_1195_1457,0.5962229609681038
1001,2018_1195_1460,0.4248693063588672
1002,2018_1195_1462,0.32717932077854284
1003,2018_1196_1199,0.4890899630897617
1004,2018_1196_1211,0.31074235192120225
1005,2018_1196_1217,0.5559399840864734
1006,2018_1196_1222,0.361548971232446
1007,2018_1196_1242,0.3497532739480041
1008,2018_1196_1243,0.4522146174195766
1009,2018_1196_1246,0.41242907314783805
1010,2018_1196_1257,0.5170806868457452
1011,2018_1196_1260,0.3386922528809976
1012,2018_1196_1274,0.4270038697164626
1013,2018_1196_1276,0.3487015102793116
1014,2018_1196_1277,0.31711645152663637
1015,2018_1196_1281,0.5195796328946781
1016,2018_1196_1285,0.38638517055039523
1017,2018_1196_1292,0.39601968653809594
1018,2018_1196_1301,0.46974361428068895
1019,2018_1196_1305,0.3601435660069242
1020,2018_1196_1308,0.360151343636491
1021,2018_1196_1311,0.54694785323326
1022,2018_1196_1314,0.39762888400470625
1023,2018_1196_1326,0.39262356862412856
1024,2018_1196_1328,0.5668562075987037
1025,2018_1196_1344,0.490730055150485
1026,2018_1196_1345,0.3389666251474966
1027,2018_1196_1348,0.37610603328768705
1028,2018_1196_1351,0.43567742646151203
1029,2018_1196_1355,0.3724797970607785
1030,2018_1196_1364,0.4580794790411125
1031,2018_1196_1366,0.8856106576406636
1032,2018_1196_1371,0.4704656489876825
1033,2018_1196_1380,1.0
1034,2018_1196_1382,0.3726524882740773
1035,2018_1196_1388,0.33863386504766446
1036,2018_1196_1393,0.5228644086201263
1037,2018_1196_1395,0.4725959491784985
1038,2018_1196_1397,0.3783238057028628
1039,2018_1196_1400,0.5527526385207457
1040,2018_1196_1401,0.5040247650595835
1041,2018_1196_1403,0.4056613662750263
1042,2018_1196_1418,0.3710652994732286
1043,2018_1196_1436,0.3715964759206897
1044,2018_1196_1437,0.30824313450102686
1045,2018_1196_1438,0.2882651920040347
1046,2018_1196_1439,0.46752257863804203
1047,2018_1196_1447,0.4531094266704412
1048,2018_1196_1452,0.413650879577588
1049,2018_1196_1455,0.37161265901137586
1050,2018_1196_1457,0.5976712507552214
1051,2018_1196_1460,0.42634085622020007
1052,2018_1196_1462,0.3285057797745592
1053,2018_1199_1211,0.3201671073025913
1054,2018_1199_1217,0.566687222204961
1055,2018_1199_1222,0.37168371817344076
1056,2018_1199_1242,0.3597436797171052
1057,2018_1199_1243,0.4630475952204557
1058,2018_1199_1246,0.42304501827064755
1059,2018_1199_1257,0.5279698749078574
1060,2018_1199_1260,0.3485360603117452
1061,2018_1199_1274,0.43771549548197397
1062,2018_1199_1276,0.35867844499350293
1063,2018_1199_1277,0.32664291425756264
1064,2018_1199_1281,0.5304636399019522
1065,2018_1199_1285,0.39678344243492664
1066,2018_1199_1292,0.40650547181023633
1067,2018_1199_1301,0.4806280726309231
1068,2018_1199_1305,0.3702617643524043
1069,2018_1199_1308,0.37026963404618823
1070,2018_1199_1311,0.5577395926167752
1071,2018_1199_1314,0.4081284857873029
1072,2018_1199_1326,0.4030794432374005
1073,2018_1199_1328,0.5775400126228227
1074,2018_1199_1344,0.5016407558149715
1075,2018_1199_1345,0.3488142007917293
1076,2018_1199_1348,0.38640187341350235
1077,2018_1199_1351,0.446437109842734
1078,2018_1199_1355,0.38273726680408826
1079,2018_1199_1364,0.4689326808470605
1080,2018_1199_1366,0.8899584326976416
1081,2018_1199_1371,0.48135165034889715
1082,2018_1199_1380,1.0
1083,2018_1199_1382,0.38291181176840355
1084,2018_1199_1388,0.3484768697175173
1085,2018_1199_1393,0.5337407787731947
1086,2018_1199_1395,0.4834862370017428
1087,2018_1199_1397,0.38864253815620653
1088,2018_1199_1400,0.5635164521147518
1089,2018_1199_1401,0.514932179261826
1090,2018_1199_1403,0.4162265117633637
1091,2018_1199_1418,0.3813074857277646
1092,2018_1199_1436,0.38184442229133736
1093,2018_1199_1437,0.3176270199816321
1094,2018_1199_1438,0.2973022738956886
1095,2018_1199_1439,0.4784020042885917
1096,2018_1199_1447,0.463945685220168
1097,2018_1199_1452,0.4242755649804793
1098,2018_1199_1455,0.38186078047968186
1099,2018_1199_1457,0.6081204364359147
1100,2018_1199_1460,0.43704853590660325
1101,2018_1199_1462,0.3382049370800724
1102,2018_1211_1217,0.7352358007757006
1103,2018_1211_1222,0.5567552293589044
1104,2018_1211_1242,0.5440175368893115
1105,2018_1211_1243,0.6467821077286176
1106,2018_1211_1246,0.6089065585278379
1107,2018_1211_1257,0.7037043153986653
1108,2018_1211_1260,0.5318377666268516
1109,2018_1211_1274,0.6230619590307889
1110,2018_1211_1276,0.5428693050404927
1111,2018_1211_1277,0.5073983959973575
1112,2018_1211_1281,0.7057870272329504
1113,2018_1211_1285,0.5827610920122948
1114,2018_1211_1292,0.5925635964331752
1115,2018_1211_1301,0.6627285616261188
1116,2018_1211_1305,0.5552509405112477
1117,2018_1211_1308,0.5552592752220307
1118,2018_1211_1311,0.7280986558482186
1119,2018_1211_1314,0.5941857452387005
1120,2018_1211_1326,0.5891260256469937
1121,2018_1211_1328,0.743775826164294
1122,2018_1211_1344,0.6812597171919872
1123,2018_1211_1345,0.5321426994296484
1124,2018_1211_1348,0.572128746337924
1125,2018_1211_1351,0.6313300820352125
1126,2018_1211_1355,0.5683342032617439
1127,2018_1211_1364,0.6521661372606574
1128,2018_1211_1366,0.9449723837125122
1129,2018_1211_1371,0.6633761270484041
1130,2018_1211_1380,1.0
1131,2018_1211_1382,0.5685154325561773
1132,2018_1211_1388,0.5317728567322628
1133,2018_1211_1393,0.7085128951530558
1134,2018_1211_1395,0.6652824991984446
1135,2018_1211_1397,0.5744381449602762
1136,2018_1211_1400,0.7327166626237677
1137,2018_1211_1401,0.6926952955697946
1138,2018_1211_1403,0.6022192287010104
1139,2018_1211_1418,0.5668477945036622
1140,2018_1211_1436,0.567406388698368
1141,2018_1211_1437,0.49707637169926716
1142,2018_1211_1438,0.47323224373588574
1143,2018_1211_1439,0.6607320494227703
1144,2018_1211_1447,0.6476067602611212
1145,2018_1211_1452,0.6101060412978334
1146,2018_1211_1455,0.567423399300962
1147,2018_1211_1457,0.7671740185556533
1148,2018_1211_1460,0.6224252062241402
1149,2018_1211_1462,0.5204136591408044
1150,2018_1217_1222,0.31145022036177333
1151,2018_1217_1242,0.3005196589170932
1152,2018_1217_1243,0.39737197874634705
1153,2018_1217_1246,0.359247122693115
1154,2018_1217_1257,0.46099161374457404
1155,2018_1217_1260,0.29032048548161926
1156,2018_1217_1274,0.3731360321363484
1157,2018_1217_1276,0.2995477451584809
1158,2018_1217_1277,0.2705653929898934
1159,2018_1217_1281,0.4634796481283867
1160,2018_1217_1285,0.33464881812251435
1161,2018_1217_1292,0.3437159063706531
1162,2018_1217_1301,0.41438326975108114
1163,2018_1217_1305,0.31014495630506284
1164,2018_1217_1308,0.31015217755459773
1165,2018_1217_1311,0.4909124035034694
1166,2018_1217_1314,0.3452340544686236
1167,2018_1217_1326,0.3405154470779939
1168,2018_1217_1328,0.5110820074710601
1169,2018_1217_1344,0.43492505227127326
1170,2018_1217_1345,0.29057288994060515
1171,2018_1217_1348,0.3250170160422853
1172,2018_1217_1351,0.3814437998265639
1173,2018_1217_1355,0.32162942339829415
1174,2018_1217_1364,0.40304890909168
1175,2018_1217_1366,0.8608022093982207
1176,2018_1217_1371,0.41508682250830514
1177,2018_1217_1380,1.0
1178,2018_1217_1382,0.32179062854296925
1179,2018_1217_1388,0.29026677637102605
1180,2018_1217_1393,0.4667543351036144
1181,2018_1217_1395,0.4171639100864644
1182,2018_1217_1397,0.3270914736764192
1183,2018_1217_1400,0.4967745818335704
1184,2018_1217_1401,0.44803798496062647
1185,2018_1217_1403,0.3528280649819412
1186,2018_1217_1418,0.3203094629202885
1187,2018_1217_1436,0.32080504326912845
1188,2018_1217_1437,0.2624939425297432
1189,2018_1217_1438,0.24443338356474334
1190,2018_1217_1439,0.41222050096375346
1191,2018_1217_1447,0.39823716186052727
1192,2018_1217_1452,0.36040801829289765
1193,2018_1217_1455,0.3208201436686372
1194,2018_1217_1457,0.5426636776251842
1195,2018_1217_1460,0.3725022850503474
1196,2018_1217_1462,0.2809707234724556
1197,2018_1222_1242,0.4871337362224168
1198,2018_1222_1243,0.5931302202632486
1199,2018_1222_1246,0.5534734093145475
1200,2018_1222_1257,0.6540742724259172
1201,2018_1222_1260,0.47490112665259343
1202,2018_1222_1274,0.5682124237305088
1203,2018_1222_1276,0.4859776065378456
1204,2018_1222_1277,0.4505601278916774
1205,2018_1222_1281,0.6563354721652789
1206,2018_1222_1285,0.5265038298347061
1207,2018_1222_1292,0.5365769913091248
1208,2018_1222_1301,0.6100384596840098
1209,2018_1222_1305,0.4984766030022048
1210,2018_1222_1308,0.4984850406812662
1211,2018_1222_1311,0.6807006798092395
1212,2018_1222_1314,0.5382483471756072
1213,2018_1222_1326,0.5330392959614516
1214,2018_1222_1328,0.6979770866472508
1215,2018_1222_1344,0.6298476873540276
1216,2018_1222_1345,0.47520655065649914
1217,2018_1222_1348,0.5156294449858422
1218,2018_1222_1351,0.5768666055950947
1219,2018_1222_1355,0.5117614324567173
1220,2018_1222_1364,0.5988248003606905
1221,2018_1222_1366,0.9318408723446
1222,2018_1222_1371,0.6107277682754657
1223,2018_1222_1380,1.0
1224,2018_1222_1382,0.5119460167546068
1225,2018_1222_1388,0.47483611769628514
1226,2018_1222_1393,0.659298337547635
1227,2018_1222_1395,0.6127582508467455
1228,2018_1222_1397,0.5179868761078077
1229,2018_1222_1400,0.6857762822564115
1230,2018_1222_1401,0.6421589313139223
1231,2018_1222_1403,0.5465440971494684
1232,2018_1222_1418,0.5102480885755483
1233,2018_1222_1436,0.5108166833695954
1234,2018_1222_1437,0.4403607264040542
1235,2018_1222_1438,0.4169815045394824
1236,2018_1222_1439,0.6079145728991786
1237,2018_1222_1447,0.5940015046017671
1238,2018_1222_1452,0.5547185780074939
1239,2018_1222_1455,0.5108340008134881
1240,2018_1222_1457,0.7240056481191529
1241,2018_1222_1460,0.5675473252578497
1242,2018_1222_1462,0.46348922689745087
1243,2018_1242_1243,0.6054908713665538
1244,2018_1242_1246,0.5661576065677891
1245,2018_1242_1257,0.6656272050659395
1246,2018_1242_1260,0.4877515689492864
1247,2018_1242_1274,0.5807950519418906
1248,2018_1242_1276,0.4988430353765758
1249,2018_1242_1277,0.46333309545342705
1250,2018_1242_1281,0.6678512361688957
1251,2018_1242_1285,0.539316465125732
1252,2018_1242_1292,0.5493503561565588
1253,2018_1242_1301,0.622212616865685
1254,2018_1242_1305,0.5113437561496731
1255,2018_1242_1308,0.5113521895602897
1256,2018_1242_1311,0.6917834019733369
1257,2018_1242_1314,0.5510141918990411
1258,2018_1242_1326,0.5458276358391198
1259,2018_1242_1328,0.7087167559208556
1260,2018_1242_1344,0.6417665791830948
1261,2018_1242_1345,0.48805757594593063
1262,2018_1242_1348,0.5284728060853463
1263,2018_1242_1351,0.5893792898987579
1264,2018_1242_1355,0.5246127980394807
1265,2018_1242_1364,0.6111258752920945
1266,2018_1242_1366,0.9350385291058757
1267,2018_1242_1371,0.6228937086503962
1268,2018_1242_1380,1.0
1269,2018_1242_1382,0.5247970352551388
1270,2018_1242_1388,0.4876864346606805
1271,2018_1242_1393,0.6707646221129439
1272,2018_1242_1395,0.6248997079309502
1273,2018_1242_1397,0.5308246056844571
1274,2018_1242_1400,0.6967613137489534
1275,2018_1242_1401,0.6538992348570684
1276,2018_1242_1403,0.5592683897507454
1277,2018_1242_1418,0.5231021678437301
1278,2018_1242_1436,0.5236697706307246
1279,2018_1242_1437,0.45308298598410285
1280,2018_1242_1438,0.4295467531956937
1281,2018_1242_1439,0.6201137454211175
1282,2018_1242_1447,0.6063532533955152
1283,2018_1242_1452,0.5673950509438426
1284,2018_1242_1455,0.5236870573405019
1285,2018_1242_1457,0.7341722655912747
1286,2018_1242_1460,0.5801350135388909
1287,2018_1242_1462,0.47631097831749913
1288,2018_1243_1246,0.459537171054469
1289,2018_1243_1257,0.5646549819903701
1290,2018_1243_1260,0.3828660913817296
1291,2018_1243_1274,0.4744325196741542
1292,2018_1243_1276,0.3934042037393214
1293,2018_1243_1277,0.3600081906386571
1294,2018_1243_1281,0.5671138431924775
1295,2018_1243_1285,0.43270923234272124
1296,2018_1243_1292,0.4426655494223334
1297,2018_1243_1301,0.5176309611501255
1298,2018_1243_1305,0.405400067934749
1299,2018_1243_1308,0.40540820367476554
1300,2018_1243_1311,0.5938906903795729
1301,2018_1243_1314,0.44432485023113605
1302,2018_1243_1326,0.4391602707974574
1303,2018_1243_1328,0.6131950706171266
1304,2018_1243_1344,0.5385838032701443
1305,2018_1243_1345,0.3831555151219896
1306,2018_1243_1348,0.42204534978230035
1307,2018_1243_1351,0.48325695811133085
1308,2018_1243_1355,0.4182731358121698
1309,2018_1243_1364,0.50591223489665
1310,2018_1243_1366,0.9036449036955472
1311,2018_1243_1371,0.5183546479803346
1312,2018_1243_1380,1.0
1313,2018_1243_1382,0.4184529004256765
1314,2018_1243_1388,0.3828044964750386
1315,2018_1243_1393,0.5703423712586609
1316,2018_1243_1395,0.5204886523898739
1317,2018_1243_1397,0.42434976241599237
1318,2018_1243_1400,0.5995343939043544
1319,2018_1243_1401,0.5517703207450619
1320,2018_1243_1403,0.4525918842512135
1321,2018_1243_1418,0.41680024267356225
1322,2018_1243_1436,0.41735344373203676
1323,2018_1243_1437,0.35055080029151775
1324,2018_1243_1438,0.3291354620069576
1325,2018_1243_1439,0.5154035833369558
1326,2018_1243_1447,0.5009029017205694
1327,2018_1243_1452,0.4607890898893296
1328,2018_1243_1455,0.4173702960279872
1329,2018_1243_1457,0.6427908660400034
1330,2018_1243_1460,0.4737567516711351
1331,2018_1243_1462,0.3720985968623795
1332,2018_1246_1257,0.6040291980269964
1333,2018_1246_1260,0.42184727938333016
1334,2018_1246_1274,0.5149572436432883
1335,2018_1246_1276,0.43270603207115077
1336,2018_1246_1277,0.3981636254142043
1337,2018_1246_1281,0.606420681336451
1338,2018_1246_1285,0.4728766582806371
1339,2018_1246_1292,0.4829703490608251
1340,2018_1246_1301,0.5579284857013309
1341,2018_1246_1305,0.44502110828049773
1342,2018_1246_1308,0.445029444034413
1343,2018_1246_1311,0.6323424003018693
1344,2018_1246_1314,0.4846493530192785
1345,2018_1246_1326,0.47942045314632115
1346,2018_1246_1328,0.6508934158278464
1347,2018_1246_1344,0.5785560622288823
1348,2018_1246_1345,0.4221460135711669
1349,2018_1246_1348,0.46202909746948395
1350,2018_1246_1351,0.5237842395719052
1351,2018_1246_1355,0.4581828238575014
1352,2018_1246_1364,0.5463307298279445
1353,2018_1246_1366,0.916873214301083
1354,2018_1246_1371,0.5586432639784465
1355,2018_1246_1380,1.0
1356,2018_1246_1382,0.4583662257788123
1357,2018_1246_1388,0.4217836993535583
1358,2018_1246_1393,0.60955788311946
1359,2018_1246_1395,0.5607500272376964
1360,2018_1246_1397,0.464376412937878
1361,2018_1246_1400,0.6377776561375316
1362,2018_1246_1401,0.5914667412194679
1363,2018_1246_1403,0.4930010094811713
1364,2018_1246_1418,0.45667972116906635
1365,2018_1246_1436,0.4572443537474971
1366,2018_1246_1437,0.3883120599578982
1367,2018_1246_1438,0.3658895123147029
1368,2018_1246_1439,0.5557274786498752
1369,2018_1246_1447,0.5413596865339184
1370,2018_1246_1452,0.5012599146784985
1371,2018_1246_1455,0.4572615526760699
1372,2018_1246_1457,0.6791142063457972
1373,2018_1246_1460,0.5142802359800025
1374,2018_1246_1462,0.41071309669506456
1375,2018_1257_1260,0.3235561516512705
1376,2018_1257_1274,0.4103701932625141
1377,2018_1257_1276,0.33334357234040357
1378,2018_1257_1277,0.3025035044231138
1379,2018_1257_1281,0.5025022934527437
1380,2018_1257_1285,0.37031119014609554
1381,2018_1257_1292,0.3797929769127854
1382,2018_1257_1301,0.4527605807340228
1383,2018_1257_1305,0.3445482787777062
1384,2018_1257_1308,0.3445559009730445
1385,2018_1257_1311,0.5299632767833921
1386,2018_1257_1314,0.38137787304244575
1387,2018_1257_1326,0.37644928108544085
1388,2018_1257_1328,0.5500039286875541
1389,2018_1257_1344,0.4736660468639295
